0	0.717473	0.696586
22	0.675026	0.737794
14	0.418741	0.908106
16	0.252467	0.967605
13	0.167651	0.985846
19	-0.0655569	0.997849
2	-0.0864086	0.99626
11	-0.15779	0.987473
3	-0.176618	0.98428
17	-0.197756	0.980251
8	-0.382076	0.924131
21	-0.737962	0.674843
23	-0.771564	0.636152
9	-0.870676	0.491856
10	-0.955295	0.295655
5	-0.978167	0.207822
30	-0.990889	0.134678
31	-0.996805	0.0798714
6	-0.902878	-0.429897
18	-0.765624	-0.643288
12	-0.608688	-0.79341
24	-0.495887	-0.868387
25	0.0733143	-0.997309
29	0.151658	-0.988433
4	0.344652	-0.938731
1	0.761773	-0.647844
27	0.764758	-0.644317
20	0.961033	0.276435
15	0.869244	0.494384
7	0.858983	0.512004
28	0.814174	0.580621
26	0.722424	0.69145
0	0.717473	0.696586
