0.0323165	0	0
0.0969496	0	0
0.161583	0	0
0.226216	0	0
0.290849	0	0
0.355482	0	0
0.420115	0	0
0.484748	0	0
0.549381	0	0
0.614014	0	0
0.678647	0	0
0.74328	0	0
0.807913	0	0
0.872546	0.00101776	0.000408579
0.937179	0.142098	0.00680193
1.00181	1.08227	0.0248427
1.06645	2.15695	0.0410278
1.13108	2.4205	0.0460776
1.19571	2.18512	0.0387457
1.26034	1.93084	0.0321016
1.32498	1.732	0.0285437
1.38961	1.51854	0.027208
1.45424	1.34355	0.0216512
1.51888	1.26839	0.0211915
1.58351	1.21675	0.0206225
1.64814	1.16996	0.017543
1.71278	1.14691	0.0185646
1.77741	1.09859	0.0174886
1.84204	1.07859	0.0173601
1.90667	1.07728	0.0158696
1.97131	1.07358	0.0168684
2.03594	1.07686	0.0164362
2.10057	1.06233	0.0155062
2.16521	1.06893	0.014379
2.22984	1.05607	0.0151541
2.29447	1.0324	0.0148952
2.35911	1.02605	0.0132008
2.42374	1.0323	0.0127731
2.48837	1.04473	0.013568
2.55301	1.01531	0.0126626
2.61764	1.00669	0.0119131
2.68227	1.01138	0.0132542
2.7469	1.00984	0.0120364
2.81154	1.00075	0.0105092
2.87617	0.998666	0.0112698
2.9408	0.992424	0.0101132
3.00544	0.99051	0.00983489
3.07007	0.98416	0.0110645
3.1347	0.993584	0.010438
3.19934	0.986808	0.00906848
3.26397	0.997466	0.00980007
3.3286	0.980228	0.00881896
3.39323	0.982806	0.00774273
3.45787	0.99135	0.00825057
3.5225	0.994463	0.00799983
3.58713	0.99853	0.00765862
3.65177	1.00693	0.00765875
3.7164	0.996129	0.00791995
3.78103	0.993509	0.00750062
3.84567	0.987146	0.00750084
3.9103	0.979876	0.00771228
3.97493	0.980911	0.00642063
4.03957	0.990223	0.00707385
4.1042	0.987836	0.00647372
4.16883	0.987423	0.00691533
4.23346	0.990646	0.00727874
4.2981	0.994743	0.00684883
4.36273	0.989513	0.00759762
4.42736	0.982156	0.00710458
4.492	0.984524	0.00791272
4.55663	0.991655	0.00683343
4.62126	0.992004	0.00727604
4.6859	0.989677	0.00691995
4.75053	0.988358	0.00676325
4.81516	0.981071	0.00647892
4.87979	0.979299	0.00610795
4.94443	0.987422	0.00589053
5.00906	0.977291	0.00591671
5.07369	0.977923	0.00513884
5.13833	0.980982	0.00457614
5.20296	0.977789	0.00606116
5.26759	0.983938	0.00536505
5.33223	0.986767	0.00551399
5.39686	0.986607	0.00429304
5.46149	0.991432	0.00477865
5.52612	0.992625	0.00472869
5.59076	0.995845	0.00480287
5.65539	0.991141	0.00498896
5.72002	0.981815	0.00512503
5.78466	0.98987	0.00493857
5.84929	0.983955	0.00522818
5.91392	0.98566	0.00564267
5.97856	0.980749	0.0055225
6.04319	0.980976	0.0052985
6.10782	0.984641	0.00483983
6.17246	0.984479	0.00429993
6.23709	0.981328	0.00482107
6.30172	0.976362	0.00478814
6.36635	0.980367	0.00479531
6.43099	0.979548	0.00475454
