0 -0.756397 0.0038613
1 -0.757806 0.00400732
2 -0.756644 0.00380451
3 -0.757303 0.0036744
4 -0.758502 0.00379901
5 -0.758782 0.00370181
6 -0.758969 0.00374375
7 -0.759903 0.00333557
8 -0.759803 0.00354585
9 -0.761066 0.00366241
10 -0.760903 0.00390953
11 -0.760254 0.00372499
12 -0.761081 0.00345348
13 -0.761377 0.00342884
14 -0.762327 0.00354087
15 -0.762843 0.00318105
16 -0.762518 0.00295245
17 -0.763329 0.00313103
18 -0.76368 0.00283145
19 -0.763855 0.0028435
20 -0.76458 0.00258705
21 -0.763785 0.00244959
22 -0.764247 0.00248726
23 -0.764331 0.00267636
24 -0.764082 0.00263824
25 -0.764366 0.002653
26 -0.76474 0.00237863
27 -0.765349 0.00244724
28 -0.765287 0.00249607
29 -0.765083 0.00263663
30 -0.76488 0.0025701
31 -0.766049 0.0024987
32 -0.766741 0.00254659
33 -0.766926 0.00244783
34 -0.767434 0.00228847
35 -0.767586 0.0025382
36 -0.767148 0.00269197
37 -0.767749 0.00270772
38 -0.768728 0.002786
39 -0.768241 0.00261286
40 -0.768336 0.00279476
41 -0.76872 0.00277397
42 -0.76999 0.00259993
43 -0.770757 0.00265935
44 -0.770928 0.00266586
45 -0.770482 0.00257738
46 -0.770291 0.00246172
47 -0.772417 0.00246513
48 -0.772186 0.00254912
49 -0.771601 0.00252012
50 -0.772227 0.0027616
51 -0.772239 0.00272079
52 -0.771452 0.00269607
53 -0.771398 0.00259972
54 -0.770582 0.00280448
55 -0.771022 0.00291049
56 -0.771116 0.00303537
57 -0.770879 0.00295072
58 -0.770815 0.00280825
59 -0.77063 0.00309224
60 -0.770884 0.00290333
61 -0.771866 0.00269838
62 -0.77153 0.00272693
63 -0.770498 0.00255777
64 -0.771227 0.00253627
65 -0.772383 0.00233439
66 -0.77297 0.00239064
67 -0.773572 0.00221409
68 -0.773796 0.00217789
69 -0.773946 0.00218696
70 -0.773787 0.00237907
71 -0.774045 0.00237104
72 -0.774418 0.0024369
73 -0.774666 0.00250571
74 -0.774075 0.00232614
75 -0.773093 0.00249579
76 -0.772997 0.00252065
77 -0.771445 0.00250226
78 -0.771977 0.0027476
79 -0.771571 0.00271195
80 -0.771789 0.00260431
81 -0.772462 0.00264718
82 -0.771512 0.00269368
83 -0.771208 0.00270023
84 -0.771724 0.0028308
85 -0.772021 0.00271153
86 -0.771139 0.00282019
87 -0.771318 0.00290832
88 -0.771422 0.00280642
89 -0.771312 0.00288725
90 -0.770864 0.00279015
91 -0.77117 0.00296714
92 -0.770523 0.00285321
93 -0.770259 0.00294067
94 -0.77084 0.0029685
95 -0.771024 0.00301846
96 -0.771052 0.00297236
97 -0.771335 0.00284059
98 -0.771487 0.00291285
99 -0.770934 0.00299717
100 -0.7718 0.00315817
101 -0.772063 0.00328706
102 -0.771818 0.00299144
103 -0.77142 0.0030636
104 -0.770677 0.0030613
105 -0.771229 0.00311919
106 -0.771763 0.00332444
107 -0.772396 0.00318678
108 -0.770964 0.0031733
109 -0.772155 0.0031847
110 -0.773646 0.00322166
111 -0.773704 0.00326294
112 -0.774284 0.00315746
113 -0.774303 0.00318987
114 -0.77406 0.00327661
115 -0.775208 0.00325382
116 -0.775578 0.00315533
117 -0.776015 0.00319554
118 -0.775598 0.00314957
119 -0.775118 0.00321188
120 -0.775676 0.0029831
121 -0.77577 0.00304736
122 -0.774225 0.00302921
123 -0.774496 0.00330804
124 -0.774642 0.00331557
125 -0.773797 0.00341661
126 -0.773414 0.00345879
127 -0.772464 0.00337131
128 -0.772726 0.00321764
129 -0.773181 0.00282407
130 -0.774613 0.002833
131 -0.774801 0.00281666
132 -0.774652 0.00277676
133 -0.775268 0.00281834
134 -0.775479 0.00273671
135 -0.775811 0.00283731
136 -0.777039 0.00279686
137 -0.776967 0.00296189
138 -0.776293 0.00301736
139 -0.776825 0.00298279
140 -0.778497 0.00297242
141 -0.778058 0.00294571
142 -0.777758 0.00323296
143 -0.778654 0.0031801
144 -0.77929 0.00310678
145 -0.77885 0.00322613
146 -0.778858 0.00336622
147 -0.779214 0.0035272
148 -0.778624 0.00346315
149 -0.778787 0.00357596
150 -0.77891 0.00358928
151 -0.778558 0.00358532
152 -0.778749 0.00353747
153 -0.778621 0.00344625
154 -0.778694 0.00335167
155 -0.777962 0.00298693
156 -0.777505 0.00296343
157 -0.777851 0.00295726
158 -0.77635 0.00291574
159 -0.775976 0.00293951
160 -0.776085 0.00287601
161 -0.775845 0.00277011
162 -0.7768 0.00288559
163 -0.777646 0.00291469
164 -0.777557 0.00278121
165 -0.7775 0.00278216
166 -0.777975 0.00260308
167 -0.777743 0.0025204
168 -0.777022 0.00264067
169 -0.776526 0.00242741
170 -0.776928 0.00243292
171 -0.776716 0.00239601
172 -0.777123 0.00257948
173 -0.775818 0.00263943
174 -0.775242 0.00291674
175 -0.775381 0.0027692
176 -0.775073 0.00279372
177 -0.774733 0.00262185
178 -0.775222 0.00267519
179 -0.774814 0.00277998
180 -0.775345 0.00283283
181 -0.776221 0.00281959
182 -0.776024 0.00281371
183 -0.775915 0.00288148
184 -0.776139 0.00294073
185 -0.775628 0.00278841
186 -0.775004 0.00266524
187 -0.774713 0.00245429
188 -0.775013 0.00236219
189 -0.774373 0.00238628
190 -0.773459 0.00240757
191 -0.774253 0.00244564
192 -0.775148 0.00240016
193 -0.774817 0.00252744
194 -0.774832 0.00249228
195 -0.775268 0.00270672
196 -0.77553 0.00270947
197 -0.775187 0.00271095
198 -0.775359 0.00290913
199 -0.775024 0.00275378
