-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 5.7377e-05 5.59242e-05
-4.7375 0.000237705 0.000231686
-4.7125 0.000122951 0.000119838
-4.6875 4.91803e-05 4.79351e-05
-4.6625 0.000229508 0.000223697
-4.6375 0.000122951 0.000119838
-4.6125 0.000172131 0.000167773
-4.5875 8.19672e-06 7.98918e-06
-4.5625 0.000139344 0.000135816
-4.5375 0.000278689 0.000271632
-4.5125 8.19672e-05 7.98918e-05
-4.4875 1.63934e-05 1.59784e-05
-4.4625 0.000114754 0.000103746
-4.4375 0.000540984 0.000293736
-4.4125 0.000836066 0.00047028
-4.3875 0.000532787 0.00031188
-4.3625 0.000377049 0.000215653
-4.3375 0.000286885 0.000202403
-4.3125 0.000590164 0.00031113
-4.2875 0.000729508 0.000381738
-4.2625 0.000581967 0.000293364
-4.2375 9.83607e-05 6.59823e-05
-4.2125 6.55738e-05 4.97238e-05
-4.1875 0.000172131 0.000135915
-4.1625 0.000581967 0.000316499
-4.1375 0.000713115 0.000415417
-4.1125 0.00047541 0.000267092
-4.0875 0.000590164 0.000356798
-4.0625 0.000901639 0.000408605
-4.0375 0.00144262 0.000508276
-4.0125 0.00108197 0.000501329
-3.9875 0.00146721 0.00056806
-3.9625 0.00158197 0.000604702
-3.9375 0.00259016 0.000785398
-3.9125 0.00289344 0.000895529
-3.8875 0.00537705 0.00152365
-3.8625 0.00478689 0.00141733
-3.8375 0.00479508 0.00140706
-3.8125 0.00396721 0.00105586
-3.7875 0.00466393 0.00115224
-3.7625 0.00509836 0.00125669
-3.7375 0.00615574 0.00115451
-3.7125 0.00695902 0.00132734
-3.6875 0.00809016 0.00157293
-3.6625 0.00831148 0.00202388
-3.6375 0.0092459 0.00191521
-3.6125 0.0105328 0.00196997
-3.5875 0.0121885 0.00209783
-3.5625 0.0132541 0.00192978
-3.5375 0.0147213 0.00185466
-3.5125 0.0159426 0.00207362
-3.4875 0.016418 0.00202033
-3.4625 0.018918 0.00216541
-3.4375 0.0228525 0.00254628
-3.4125 0.0223197 0.00290962
-3.3875 0.0209918 0.00229553
-3.3625 0.0230984 0.00204284
-3.3375 0.0254098 0.00245784
-3.3125 0.0216393 0.0024047
-3.2875 0.0236885 0.00265717
-3.2625 0.0317787 0.00306952
-3.2375 0.0363934 0.00286238
-3.2125 0.038877 0.0036069
-3.1875 0.0420082 0.00345841
-3.1625 0.0452869 0.0032677
-3.1375 0.0450656 0.00299064
-3.1125 0.0453525 0.00451193
-3.0875 0.0491148 0.00403762
-3.0625 0.0479836 0.0036613
-3.0375 0.0503033 0.00326691
-3.0125 0.0525902 0.00424552
-2.9875 0.0533934 0.00432099
-2.9625 0.0597049 0.00475576
-2.9375 0.0662295 0.0048845
